web-scraper-order,web-scraper-start-url,categorie 1,categorie 2,categorie 2-href,categorie 3,categorie 3-href
1612542518-281,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/4,Papiers,"Légalisation, authentification, certification conforme et enregistrement",https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/97/4,Faire légaliser un document,https://web.archive.org/web/20201024113619/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/54/4/97
1612542518-280,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/4,Papiers,"Légalisation, authentification, certification conforme et enregistrement",https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/97/4,Demander à bénéficier de services ou conseils d’un notaire pour la cession d’un bail à usage d’habitation,https://web.archive.org/web/20201024113619/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/1095/4/97
1612542518-279,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/4,Papiers,"Légalisation, authentification, certification conforme et enregistrement",https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/97/4,Demander à bénéficier de services  d’un notaire pour des conseils et études en  fiscalité  et gestion du patrimoine,https://web.archive.org/web/20201024113619/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/1093/4/97
1612542518-278,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/4,Papiers,"Légalisation, authentification, certification conforme et enregistrement",https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/97/4,Demander à bénéficier de services ou conseils d’un notaire pour baux commerciaux,https://web.archive.org/web/20201024113619/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/1091/4/97
1612542518-277,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/4,Papiers,"Légalisation, authentification, certification conforme et enregistrement",https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/97/4,Demander à bénéficier de services ou conseils d’un notaire pour  le règlement d’une succession,https://web.archive.org/web/20201024113619/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/1090/4/97
1612542518-276,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/4,Papiers,"Légalisation, authentification, certification conforme et enregistrement",https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/97/4,Demander à bénéficier de services ou conseils d’un notaire pour la transmission d’entreprise,https://web.archive.org/web/20201024113619/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/1088/4/97
1612542518-275,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/4,Papiers,"Légalisation, authentification, certification conforme et enregistrement",https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/97/4,Demander à bénéficier de services ou conseils d’un notaire pour une rédaction de règlement de copropriété et gestion d’immeuble,https://web.archive.org/web/20201024113619/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/1087/4/97
1612542518-274,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/4,Papiers,"Légalisation, authentification, certification conforme et enregistrement",https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/97/4,Demander à bénéficier de services ou conseils d’un notaire pour une négociation immobilière,https://web.archive.org/web/20201024113619/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/1086/4/97
1612542518-273,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/4,Papiers,"Légalisation, authentification, certification conforme et enregistrement",https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/97/4,Demander à bénéficier de services ou conseils d’un notaire pour la rédaction d’une promesse de vente d’un immeuble bâti ou non,https://web.archive.org/web/20201024113619/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/1085/4/97
1612542518-272,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/4,Papiers,"Légalisation, authentification, certification conforme et enregistrement",https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/97/4,Demander à bénéficier de services ou conseils d’un notaire pour l’établissement d’une procuration,https://web.archive.org/web/20201024113619/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/1082/4/97
1612542518-271,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/4,Papiers,"Légalisation, authentification, certification conforme et enregistrement",https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/97/4,Demander à bénéficier de services ou conseils d’un notaire pour un acte de vente d’un bien immobilier,https://web.archive.org/web/20201024113619/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/1081/4/97
1612542518-270,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/4,Papiers,"Légalisation, authentification, certification conforme et enregistrement",https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/97/4,Demander à bénéficier de services ou conseils d’un notaire pour la cession de parts sociales ou  d’actions d’une société,https://web.archive.org/web/20201024113619/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/1079/4/97
1612542518-269,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/4,Papiers,"Légalisation, authentification, certification conforme et enregistrement",https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/97/4,Demander à  bénéficier de services ou conseils d’un notaire pour la constitution de sociétés civiles et commerciales,https://web.archive.org/web/20201024113619/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/1078/4/97
1612542518-268,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/4,Papiers,"Légalisation, authentification, certification conforme et enregistrement",https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/97/4,Demander à bénéficier de services ou conseils d’un notaire pour la cession d’un fonds de commerce,https://web.archive.org/web/20201024113619/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/1076/4/97
1612542518-267,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/4,Papiers,"Légalisation, authentification, certification conforme et enregistrement",https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/97/4,Demander à bénéficier de services ou conseils d’un notaire pour la liquidation du régime communautaire,https://web.archive.org/web/20201024113619/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/1075/4/97
1612542518-266,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/4,Papiers,"Légalisation, authentification, certification conforme et enregistrement",https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/97/4,Demander à bénéficier des services ou conseils d’un notaire pour la donation entre vifs,https://web.archive.org/web/20201024113619/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/1074/4/97
1612542518-265,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/4,Papiers,"Légalisation, authentification, certification conforme et enregistrement",https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/97/4,"Demander à bénéficier de services ou conseils d’un notaire pour la rédaction, l’enregistrement et la conservation d’un testament",https://web.archive.org/web/20201024113619/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/1071/4/97
1612542518-264,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/4,Papiers,"Légalisation, authentification, certification conforme et enregistrement",https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/97/4,Demander une authentification de diplôme au Ministère des Affaires Etrangères,https://web.archive.org/web/20201024113619/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/827/4/97
1612542518-263,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/4,Papiers,"Légalisation, authentification, certification conforme et enregistrement",https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/97/4,Enregistrer un marché administratif,https://web.archive.org/web/20201024113619/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/749/4/97
1612542518-262,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/4,Papiers,"Légalisation, authentification, certification conforme et enregistrement",https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/97/4,Demander la certification de pièces administratives à la Direction des archives du Sénégal,https://web.archive.org/web/20201024113619/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/678/4/97
1612542518-261,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/4,Papiers,"Légalisation, authentification, certification conforme et enregistrement",https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/97/4,Faire le dépôt légal d’un imprimé,https://web.archive.org/web/20201024113619/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/599/4/97
1612542518-260,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/4,Papiers,"Légalisation, authentification, certification conforme et enregistrement",https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/97/4,Demander une homologation du procès-verbal de partage de succession,https://web.archive.org/web/20201024113619/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/361/4/97
1612542518-259,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/4,Papiers,"Légalisation, authentification, certification conforme et enregistrement",https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/97/4,S’acquitter des droits d’enregistrement et de timbres relatifs à un acte judiciaire ou extra-judiciaire,https://web.archive.org/web/20201024113619/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/194/4/97
1612542518-258,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/4,Papiers,"Légalisation, authentification, certification conforme et enregistrement",https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/97/4,Faire certifier conforme la copie d'un document,https://web.archive.org/web/20201024113619/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/55/4/97
1612542371-257,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/4,Papiers,Documents judiciaires,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/19/4,Demander un certificat de bonne vie et mœurs,https://web.archive.org/web/20201024082649/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/52/4/19
1612542371-256,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/4,Papiers,Documents judiciaires,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/19/4,Demander à bénéficier des services ou conseils d’un notaire pour la donation entre vifs,https://web.archive.org/web/20201024082649/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/1074/4/19
1612542371-255,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/4,Papiers,Documents judiciaires,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/19/4,Obtenir la libération conditionnelle,https://web.archive.org/web/20201024082649/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/698/4/19
1612542371-254,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/4,Papiers,Documents judiciaires,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/19/4,Demander un certificat de non paiement de prix,https://web.archive.org/web/20201024082649/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/696/4/19
1612542371-253,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/4,Papiers,Documents judiciaires,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/19/4,Demander un procès verbal de saisie -rémunération,https://web.archive.org/web/20201024082649/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/694/4/19
1612542371-252,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/4,Papiers,Documents judiciaires,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/19/4,Comment obtenir un procès-verbal d’adjudication,https://web.archive.org/web/20201024082649/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/692/4/19
1612542371-251,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/4,Papiers,Documents judiciaires,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/19/4,Demander une dénonciation de la surenchère,https://web.archive.org/web/20201024082649/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/689/4/19
1612542371-250,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/4,Papiers,Documents judiciaires,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/19/4,Demander l’exécution d’une décision allouant une pension alimentaire à une personne,https://web.archive.org/web/20201024082649/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/645/4/19
1612542371-249,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/4,Papiers,Documents judiciaires,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/19/4,Demander l’exécution d’une décision ordonnant la main levée d’une décision qui avait alloué une pension alimentaire à une personne,https://web.archive.org/web/20201024082649/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/644/4/19
1612542371-248,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/4,Papiers,Documents judiciaires,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/19/4,Demander un certificat de non rétractation à consentement,https://web.archive.org/web/20201024082649/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/634/4/19
1612542371-247,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/4,Papiers,Documents judiciaires,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/19/4,Demander un certificat de non enrôlement,https://web.archive.org/web/20201024082649/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/633/4/19
1612542371-246,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/4,Papiers,Documents judiciaires,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/19/4,Demander un procès verbal de conciliation,https://web.archive.org/web/20201024082649/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/631/4/19
1612542371-245,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/4,Papiers,Documents judiciaires,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/19/4,Demander un jugement d'émancipation,https://web.archive.org/web/20201024082649/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/630/4/19
1612542371-244,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/4,Papiers,Documents judiciaires,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/19/4,Demander un extrait de jugement de divorce,https://web.archive.org/web/20201024082649/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/629/4/19
1612542371-243,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/4,Papiers,Documents judiciaires,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/19/4,Demander un procès verbal de rétractation de consentement,https://web.archive.org/web/20201024082649/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/628/4/19
1612542371-242,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/4,Papiers,Documents judiciaires,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/19/4,Demander un procès verbal d'ouverture de testament,https://web.archive.org/web/20201024082649/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/627/4/19
1612542371-241,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/4,Papiers,Documents judiciaires,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/19/4,Demander une autorisation de vente  d'un bien appartenant à un mineur ou à un majeur incapable,https://web.archive.org/web/20201024082649/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/626/4/19
1612542371-240,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/4,Papiers,Documents judiciaires,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/19/4,Demander un procès verbal de consentement à adoption,https://web.archive.org/web/20201024082649/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/625/4/19
1612542371-239,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/4,Papiers,Documents judiciaires,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/19/4,Demander un procès verbal de renonciation à succession,https://web.archive.org/web/20201024082649/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/624/4/19
1612542371-238,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/4,Papiers,Documents judiciaires,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/19/4,Demander une attestation de jugement ou d'arrêt rendu,https://web.archive.org/web/20201024082649/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/623/4/19
1612542371-237,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/4,Papiers,Documents judiciaires,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/19/4,Comment procéder à l'expulsion d'un locataire,https://web.archive.org/web/20201024082649/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/577/4/19
1612542371-236,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/4,Papiers,Documents judiciaires,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/19/4,Demander un extrait du bulletin n° 2 du casier judiciaire,https://web.archive.org/web/20201024082649/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/465/4/19
1612542371-235,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/4,Papiers,Documents judiciaires,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/19/4,Demander un extrait de bulletin n° 3 du casier judiciaire spécial pour un sénégalais né à l'étranger,https://web.archive.org/web/20201024082649/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/464/4/19
1612542371-234,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/4,Papiers,Documents judiciaires,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/19/4,Demander un extrait du bulletin n° 3 du casier judiciaire spécial pour un étranger résidant au Sénégal et né à l'étranger,https://web.archive.org/web/20201024082649/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/460/4/19
1612542371-233,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/4,Papiers,Documents judiciaires,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/19/4,Contester une filiation maternelle,https://web.archive.org/web/20201024082649/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/436/4/19
1612542371-232,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/4,Papiers,Documents judiciaires,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/19/4,Demander un extrait du bulletin n° 3 du casier judiciaire pour les étrangers nés au Sénégal,https://web.archive.org/web/20201024082649/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/383/4/19
1612542371-231,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/4,Papiers,Documents judiciaires,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/19/4,"Demander un certificat de non pourvoi en cassation en matière pénale, civile et sociale",https://web.archive.org/web/20201024082649/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/382/4/19
1612542371-230,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/4,Papiers,Documents judiciaires,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/19/4,"Demander un certificat de non opposition, ni appel",https://web.archive.org/web/20201024082649/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/381/4/19
1612542371-229,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/4,Papiers,Documents judiciaires,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/19/4,Saisir la maison de justice pour le règlement d'un litige,https://web.archive.org/web/20201024082649/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/380/4/19
1612542371-228,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/4,Papiers,Documents judiciaires,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/19/4,Demander une autorisation de visiter un détenu,https://web.archive.org/web/20201024082649/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/379/4/19
1612542371-227,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/4,Papiers,Documents judiciaires,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/19/4,Porter plainte directement devant le procureur de la République,https://web.archive.org/web/20201024082649/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/378/4/19
1612542371-226,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/4,Papiers,Documents judiciaires,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/19/4,Demander la délivrance d'une copie du  procès verbal d'un accident de la circulation routière,https://web.archive.org/web/20201024082649/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/377/4/19
1612542371-225,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/4,Papiers,Documents judiciaires,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/19/4,S'inscrire au concours d'accès à la magistrature ou au greffe,https://web.archive.org/web/20201024082649/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/373/4/19
1612542371-224,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/4,Papiers,Documents judiciaires,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/19/4,Faire appel du jugement ou de l'ordonnance,https://web.archive.org/web/20201024082649/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/371/4/19
1612542371-223,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/4,Papiers,Documents judiciaires,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/19/4,"Demander une expédition, une copie ou une grosse d'une décision de justice",https://web.archive.org/web/20201024082649/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/370/4/19
1612542371-222,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/4,Papiers,Documents judiciaires,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/19/4,Demander la résiliation d'un bail,https://web.archive.org/web/20201024082649/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/368/4/19
1612542371-221,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/4,Papiers,Documents judiciaires,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/19/4,Demander un extrait du bulletin n° 3 du casier judiciaire pour les Sénégalais nés au Sénégal,https://web.archive.org/web/20201024082649/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/366/4/19
1612542371-220,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/4,Papiers,Documents judiciaires,https://web.archive.org/web/20210113090006/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/19/4,Rédiger un testament,https://web.archive.org/web/20201024082649/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/363/4/19
